run_id,qid,domain,model,setting,prompt,output,latency_ms,ts,version,finish_reason,usage,error,domain_gold,bertscore_f1,bertscore_f1_percent,output_clean
1,SCI003,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cellular respiration in humans produces carbon dioxide as a waste product.
Snippet B:
Humans exhale carbon dioxide (CO2) during breathing.

Question:
What gas do humans primarily exhale during respiration?

Answer:",carbon dioxide (CO2),1021,2025-09-16T11:57:39.079957,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 6, 'total_tokens': 82}",,science,0.5057823061943054,50.57823061943054,carbon dioxide (CO2)
1,SCI003,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cellular respiration in humans produces carbon dioxide as a waste product.
Snippet B:
Humans exhale carbon dioxide (CO2) during breathing.
Distractor Snippet:
Oxygen (O2) is primarily inhaled and used by tissues rather than exhaled.

Question:
What gas do humans exhale during respiration?

Answer:",carbon dioxide (CO2),720,2025-09-16T11:57:39.800829,gpt-4o,stop,"{'prompt_tokens': 100, 'completion_tokens': 6, 'total_tokens': 106}",,science,0.5057823061943054,50.57823061943054,carbon dioxide (CO2)
1,SCI003,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cellular respiration in humans produces carbon dioxide as a waste product.
Snippet B:
Humans exhale carbon dioxide (CO2) during breathing.
Distractor Snippet:
Oxygen (O2) is primarily inhaled and used by tissues rather than exhaled.

Question:
What gas do humans primarily exhale during respiration?

Answer:",Carbon dioxide (CO2),715,2025-09-16T11:57:40.515951,gpt-4o,stop,"{'prompt_tokens': 101, 'completion_tokens': 6, 'total_tokens': 107}",,science,0.5224155187606812,52.241551876068115,Carbon dioxide (CO2)
1,SCI004,science,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1915 theory described gravity as the curvature of spacetime caused by mass and energy.
Snippet B:
This theory of general relativity was developed by Albert Einstein.

Question:
Who proposed the theory of general relativity?

Answer:",Albert Einstein.,1227,2025-09-16T11:57:41.743674,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 3, 'total_tokens': 83}",,science,0.9209344387054443,92.09344387054443,Albert Einstein.
1,SCI004,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1915 theory described gravity as the curvature of spacetime caused by mass and energy.
Snippet B:
This theory of general relativity was developed by Albert Einstein.

Question:
Who proposed the theory of general relativity?

Answer:",Albert Einstein.,534,2025-09-16T11:57:42.278318,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 3, 'total_tokens': 83}",,science,0.9209344387054443,92.09344387054443,Albert Einstein.
1,SCI004,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1915 theory described gravity as the curvature of spacetime caused by mass and energy.
Snippet B:
This theory of general relativity was developed by Albert Einstein.
Distractor Snippet:
Isaac Newton’s theory of gravitation preceded relativity and uses forces, not curved spacetime.

Question:
Who proposed the theory of general relativity?

Answer:",Albert Einstein.,593,2025-09-16T11:57:42.872328,gpt-4o,stop,"{'prompt_tokens': 105, 'completion_tokens': 3, 'total_tokens': 108}",,science,0.9209344387054443,92.09344387054443,Albert Einstein.
1,SCI004,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1915 theory described gravity as the curvature of spacetime caused by mass and energy.
Snippet B:
This theory of general relativity was developed by Albert Einstein.
Distractor Snippet:
Isaac Newton’s theory of gravitation preceded relativity and uses forces, not curved spacetime.

Question:
Who proposed the theory of general relativity?

Answer:",Albert Einstein.,630,2025-09-16T11:57:43.502940,gpt-4o,stop,"{'prompt_tokens': 105, 'completion_tokens': 3, 'total_tokens': 108}",,science,0.9209344387054443,92.09344387054443,Albert Einstein.
1,SCI005,science,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cells generate most ATP within an organelle responsible for aerobic respiration.
Snippet B:
This organelle—the mitochondrion—is commonly called the powerhouse of the cell.

Question:
What is the powerhouse of the cell?

Answer:",mitochondrion,699,2025-09-16T11:57:44.202087,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 4, 'total_tokens': 81}",,science,0.23296788334846497,23.296788334846497,mitochondrion
1,SCI005,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cells generate most ATP within an organelle responsible for aerobic respiration.
Snippet B:
This organelle—the mitochondrion—is commonly called the powerhouse of the cell.

Question:
Which organelle is known as the powerhouse of the cell?

Answer:",mitochondrion,614,2025-09-16T11:57:44.817005,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 4, 'total_tokens': 85}",,science,0.23296788334846497,23.296788334846497,mitochondrion
1,SCI005,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cells generate most ATP within an organelle responsible for aerobic respiration.
Snippet B:
This organelle—the mitochondrion—is commonly called the powerhouse of the cell.
Distractor Snippet:
The nucleus stores genetic material but does not produce most ATP.

Question:
What is the powerhouse of the cell?

Answer:",mitochondrion,658,2025-09-16T11:57:45.475470,gpt-4o,stop,"{'prompt_tokens': 94, 'completion_tokens': 4, 'total_tokens': 98}",,science,0.23296788334846497,23.296788334846497,mitochondrion
1,SCI005,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Cells generate most ATP within an organelle responsible for aerobic respiration.
Snippet B:
This organelle—the mitochondrion—is commonly called the powerhouse of the cell.
Distractor Snippet:
The nucleus stores genetic material but does not produce most ATP.

Question:
Which organelle is known as the powerhouse of the cell?

Answer:",mitochondrion,774,2025-09-16T11:57:46.250165,gpt-4o,stop,"{'prompt_tokens': 98, 'completion_tokens': 4, 'total_tokens': 102}",,science,0.23296788334846497,23.296788334846497,mitochondrion
1,SCI006,science,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The fourth planet from the Sun appears reddish because of iron oxide on its surface.
Snippet B:
This world is nicknamed the Red Planet—Mars.

Question:
What planet is known as the Red Planet?

Answer:",Mars,723,2025-09-16T11:57:46.974114,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 1, 'total_tokens': 77}",,science,1.0,100.0,Mars
1,SCI006,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The fourth planet from the Sun appears reddish because of iron oxide on its surface.
Snippet B:
This world is nicknamed the Red Planet—Mars.

Question:
Which planet is nicknamed the Red Planet?

Answer:",Mars,589,2025-09-16T11:57:47.564053,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 1, 'total_tokens': 77}",,science,1.0,100.0,Mars
1,SCI006,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The fourth planet from the Sun appears reddish because of iron oxide on its surface.
Snippet B:
This world is nicknamed the Red Planet—Mars.
Distractor Snippet:
Jupiter is known for the Great Red Spot but is not called the Red Planet.

Question:
What planet is known as the Red Planet?

Answer:",Mars,741,2025-09-16T11:57:48.305805,gpt-4o,stop,"{'prompt_tokens': 98, 'completion_tokens': 1, 'total_tokens': 99}",,science,1.0,100.0,Mars
1,SCI006,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The fourth planet from the Sun appears reddish because of iron oxide on its surface.
Snippet B:
This world is nicknamed the Red Planet—Mars.
Distractor Snippet:
Jupiter is known for the Great Red Spot but is not called the Red Planet.

Question:
Which planet is nicknamed the Red Planet?

Answer:",Mars,710,2025-09-16T11:57:49.016108,gpt-4o,stop,"{'prompt_tokens': 98, 'completion_tokens': 1, 'total_tokens': 99}",,science,1.0,100.0,Mars
1,SCI007,science,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Atoms contain negatively charged electrons, positively charged protons, and neutral neutrons.
Snippet B:
The subatomic particle with negative charge is the electron.

Question:
What particle carries a negative charge?

Answer:",electron,611,2025-09-16T11:57:49.627434,gpt-4o,stop,"{'prompt_tokens': 74, 'completion_tokens': 1, 'total_tokens': 75}",,science,0.01896444521844387,1.896444521844387,electron
1,SCI007,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Atoms contain negatively charged electrons, positively charged protons, and neutral neutrons.
Snippet B:
The subatomic particle with negative charge is the electron.

Question:
Which subatomic particle carries a negative charge?

Answer:",electron,543,2025-09-16T11:57:50.171087,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 1, 'total_tokens': 77}",,science,0.01896444521844387,1.896444521844387,electron
1,SCI007,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Atoms contain negatively charged electrons, positively charged protons, and neutral neutrons.
Snippet B:
The subatomic particle with negative charge is the electron.
Distractor Snippet:
Protons carry positive charge, the opposite of electrons.

Question:
What particle carries a negative charge?

Answer:",electron,686,2025-09-16T11:57:50.857476,gpt-4o,stop,"{'prompt_tokens': 90, 'completion_tokens': 1, 'total_tokens': 91}",,science,0.01896444521844387,1.896444521844387,electron
1,SCI007,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Atoms contain negatively charged electrons, positively charged protons, and neutral neutrons.
Snippet B:
The subatomic particle with negative charge is the electron.
Distractor Snippet:
Protons carry positive charge, the opposite of electrons.

Question:
Which subatomic particle carries a negative charge?

Answer:",electron,565,2025-09-16T11:57:51.423449,gpt-4o,stop,"{'prompt_tokens': 92, 'completion_tokens': 1, 'total_tokens': 93}",,science,0.01896444521844387,1.896444521844387,electron
1,SCI008,science,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Ultraviolet B radiation on skin initiates synthesis of cholecalciferol.
Snippet B:
This process produces Vitamin D in the human body.

Question:
Which vitamin is produced when skin is exposed to sunlight?

Answer:",Vitamin D,868,2025-09-16T11:57:52.291775,gpt-4o,stop,"{'prompt_tokens': 78, 'completion_tokens': 2, 'total_tokens': 80}",,science,1.0,100.0,Vitamin D
1,SCI008,science,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Ultraviolet B radiation on skin initiates synthesis of cholecalciferol.
Snippet B:
This process produces Vitamin D in the human body.

Question:
Which vitamin is synthesized in human skin under sunlight?

Answer:",Vitamin D,615,2025-09-16T11:57:52.907462,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 2, 'total_tokens': 79}",,science,1.0,100.0,Vitamin D
1,SCI008,science,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Ultraviolet B radiation on skin initiates synthesis of cholecalciferol.
Snippet B:
This process produces Vitamin D in the human body.
Distractor Snippet:
Vitamin C must be obtained from diet and is not synthesized by skin.

Question:
Which vitamin is produced when skin is exposed to sunlight?

Answer:",Vitamin D,519,2025-09-16T11:57:53.426989,gpt-4o,stop,"{'prompt_tokens': 97, 'completion_tokens': 2, 'total_tokens': 99}",,science,1.0,100.0,Vitamin D
1,SCI008,science,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
Ultraviolet B radiation on skin initiates synthesis of cholecalciferol.
Snippet B:
This process produces Vitamin D in the human body.
Distractor Snippet:
Vitamin C must be obtained from diet and is not synthesized by skin.

Question:
Which vitamin is synthesized in human skin under sunlight?

Answer:",Vitamin D,648,2025-09-16T11:57:54.075505,gpt-4o,stop,"{'prompt_tokens': 96, 'completion_tokens': 2, 'total_tokens': 98}",,science,1.0,100.0,Vitamin D
